Context,Epsilon,Delta,Aproximation_type,Distribution_type,Threads,Total_execution_time,Total_time,Total_exec_time_2,Total_closure_time,Updown_time,Total_closure_computations,Total_up_down_computes,Basis_size,Total_counter_examples,Sum_total_tries,Equal_to_count,Empty_set_closure_computes,Support_avg,Support_p10,Support_p50,Support_p90,Support_p95
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.833836,0.266292,0.067986,0.000125,0.453639,150,1829,6,28,1662,1,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example2/15,0.01,0.1,weak,uniform,8,0.004769,0.002351,0.000212,0.000000,0.001415,0,1542,8,9,1484,0,0,21.944444,31.111111,22.222222,13.333333,13.333333
ArtificialDS/Example2/15,0.01,0.1,weak,frequent,8,0.004157,0.002279,0.000101,0.000000,0.001294,0,1541,6,6,1497,0,0,21.111111,26.666667,20.000000,17.7777781,7.777778
ArtificialDS/Example2/15,0.01,0.1,strong,uniform,8,0.032575,0.022092,0.008048,0.000475,0.014223,102,18148,67,95,15227,13,0,26.898839,31.111111,26.666667,22.222222,22.222222
ArtificialDS/Example2/15,0.01,0.1,strong,frequent,8,0.004357,0.002750,0.000213,0.000012,0.001672,7,1968,7,7,1923,0,0,24.761905,31.111111,24.444444,20.0000002,0.000000
ArtificialDS/Example2/15,0.01,0.1,strong,area-based,8,0.366899,0.240486,0.120778,0.008345,0.116100,575,172787,269,482,117238,-11,0,29.467162,33.333333,31.111111,24.444444,22.222222
ArtificialDS/Example2/10,0.01,0.1,weak,uniform,8,0.275166,0.112973,0.156459,0.000000,0.099351,0,167606,305,609,84104,107,8,32.546448,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,weak,frequent,8,0.001255,0.000130,0.000003,0.000000,0.000284,0,333,1,1,313,0,0,26.666667,26.666667,26.666667,26.666667,26.666667
ArtificialDS/Example2/10,0.01,0.1,weak,area-based,8,0.455478,0.242153,0.207900,0.000000,0.133050,0,246229,350,699,135500,-29,11,32.695238,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,strong,uniform,8,0.240018,0.095983,0.139919,0.017418,0.083860,2190,151955,290,570,77470,-32,4,32.379310,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,frequent,8,0.249014,0.111310,0.133682,0.014524,0.094219,1593,166426,289,554,96841,17,4,32.191465,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,area-based,8,0.416036,0.225510,0.184979,0.025181,0.118570,2732,226165,335,656,127740,39,5,32.706468,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/15,0.01,0.1,weak,uniform,8,0.018364,0.013095,0.002928,0.000000,0.008253,0,10050,36,49,9261,-1,0,25.432099,31.111111,24.444444,20.000000,17.777778
ArtificialDS/Example2/15,0.01,0.1,weak,frequent,8,0.006150,0.004348,0.000257,0.000000,0.002719,0,1999,9,9,1930,0,0,21.481481,28.888889,20.000000,13.333333,13.333333
ArtificialDS/Example2/15,0.01,0.1,weak,area-based,8,0.002491,0.000917,0.000015,0.000000,0.000480,0,700,2,2,675,0,0,23.333333,24.444444,22.222222,22.222222,22.222222
ArtificialDS/Example2/15,0.01,0.1,strong,uniform,8,0.007476,0.004860,0.000581,0.000049,0.003094,17,3023,13,16,2911,1,0,24.444444,31.111111,24.444444,17.777778,13.333333
ArtificialDS/Example2/15,0.01,0.1,strong,frequent,8,0.003080,0.001665,0.000051,0.000003,0.001091,3,1142,3,3,1119,0,0,20.000000,26.666667,17.777778,15.555556,15.555556
ArtificialDS/Example2/15,0.01,0.1,strong,area-based,8,0.114566,0.083235,0.027211,0.001699,0.035051,210,49606,131,193,38461,20,0,27.769296,33.333333,28.888889,22.222222,20.000000
ArtificialDS/Example2/10,0.01,0.1,weak,uniform,8,0.209153,0.087632,0.117341,0.000000,0.076268,0,123690,261,519,62747,-27,2,32.273308,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,weak,frequent,8,0.255816,0.113732,0.138117,0.000000,0.095634,0,173455,290,563,101308,48,6,32.505747,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,weak,area-based,8,0.281221,0.151908,0.124469,0.000000,0.080853,0,144784,273,535,80255,11,0,32.258852,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,uniform,8,0.410477,0.173417,0.232083,0.036583,0.147499,4151,276118,381,736,150262,-51,9,32.642170,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,strong,frequent,8,0.286324,0.129177,0.152946,0.017297,0.107791,1832,193970,312,576,114325,-27,4,32.350427,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,area-based,8,0.409958,0.221015,0.183361,0.024519,0.117854,2672,221715,336,664,124708,72,8,32.599206,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/15,0.01,0.1,weak,uniform,8,0.835450,0.312698,0.515634,0.000000,0.339746,0,483977,555,1091,225226,-253,0,30.686687,33.333333,31.111111,24.4444442,4.444444
ArtificialDS/Example2/15,0.01,0.1,weak,frequent,8,0.012526,0.009626,0.001065,0.000000,0.005863,0,6738,21,25,6471,-1,0,25.396825,28.888889,26.666667,22.222222,17.777778
ArtificialDS/Example2/15,0.01,0.1,weak,area-based,8,0.101647,0.075413,0.020892,0.000000,0.030669,0,43866,111,170,35424,-8,0,27.767768,33.333333,28.888889,22.222222,20.000000
ArtificialDS/Example2/15,0.01,0.1,strong,uniform,8,0.016014,0.011923,0.002123,0.000132,0.007130,44,7691,32,41,7038,1,0,25.138889,28.888889,24.444444,20.000000,17.777778
ArtificialDS/Example2/15,0.01,0.1,strong,frequent,8,0.004084,0.002499,0.000138,0.000012,0.001683,8,1880,6,7,1836,0,0,22.592593,33.333333,20.000000,11.1111111,1.111111
ArtificialDS/Example2/15,0.01,0.1,strong,area-based,8,0.003128,0.001725,0.000004,0.000000,0.000650,1,497,1,1,470,0,0,20.000000,20.000000,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.01,0.1,weak,uniform,8,0.350136,0.138186,0.207343,0.000000,0.127267,0,223239,366,695,110483,4,10,32.504554,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,weak,frequent,8,0.072307,0.038133,0.030543,0.000000,0.028457,0,41552,128,245,27377,-1,0,31.953125,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,weak,area-based,8,0.145464,0.081431,0.060043,0.000000,0.040886,0,68903,182,358,39475,41,3,32.344322,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,uniform,8,0.327755,0.132396,0.190651,0.025763,0.115603,3106,212160,347,657,110630,8,9,32.555235,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example2/10,0.01,0.1,strong,frequent,8,0.259927,0.114260,0.141325,0.015266,0.097389,1683,175909,299,564,102107,-24,4,32.296544,33.333333,33.333333,30.000000,26.666667
ArtificialDS/Example2/10,0.01,0.1,strong,area-based,8,0.415433,0.219063,0.190794,0.025259,0.118193,2689,224380,342,660,123345,27,9,32.573099,33.333333,33.333333,30.0000003,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.049866,0.014503,0.004960,0.000000,0.026821,0,1607,5,25,1480,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.049577,0.015059,0.004687,0.000119,0.027355,207,1632,5,23,1519,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.842893,0.243631,0.077624,0.000000,0.446512,0,1836,6,31,1648,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.886519,0.304476,0.076167,0.000147,0.506769,166,2138,6,32,1947,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.049328,0.014016,0.004116,0.000000,0.023365,0,1445,5,21,1337,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.049504,0.013911,0.004831,0.000127,0.025893,188,1459,5,22,1351,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.806399,0.228257,0.076404,0.000000,0.429933,0,1797,6,32,1596,-1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.861451,0.264833,0.088293,0.000164,0.479178,167,1992,6,36,1774,1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.047917,0.012677,0.004481,0.000000,0.022730,0,1363,5,22,1253,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.044580,0.010028,0.004151,0.000118,0.021867,181,1306,5,21,1196,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.911465,0.335610,0.073780,0.000000,0.533761,0,2289,6,30,2120,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.833197,0.262960,0.068215,0.000133,0.455395,146,1827,6,28,1674,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.055971,0.011524,0.004397,0.000000,0.023407,0,1403,5,22,1300,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.047828,0.010923,0.004602,0.000110,0.022828,190,1372,5,23,1254,-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,1.016454,0.250952,0.074824,0.000000,0.470450,0,1849,6,30,1658,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.028614,0.006668,0.002903,0.000000,0.005722,0,251,4,16,176,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.024401,0.004900,0.001186,0.000013,0.002853,11,136,4,7,95,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.023008,0.003381,0.000059,0.000000,0.000753,0,42,1,1,18,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.030784,0.008190,0.003528,0.000049,0.007478,38,333,5,18,239,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.031242,0.007742,0.003481,0.000000,0.007027,0,340,5,19,245,1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.027453,0.005914,0.002353,0.000000,0.004404,0,208,5,12,141,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.025865,0.005413,0.001645,0.000019,0.003597,14,171,4,9,120,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.024758,0.004841,0.001587,0.000021,0.002891,15,161,5,9,103,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.025926,0.005566,0.001249,0.000000,0.002590,0,124,4,7,78,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.375567,0.063416,0.000860,0.000000,0.005243,0,49,1,1,12,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,strong,uniform,8,0.382092,0.068171,0.002850,0.000003,0.008777,2,61,2,2,23,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,weak,uniform,8,0.028097,0.006008,0.001088,0.000000,0.002309,0,115,3,7,75,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.3,0.1,strong,uniform,8,0.030847,0.007961,0.003750,0.000046,0.007487,38,344,5,19,245,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,weak,uniform,8,0.478976,0.128108,0.042582,0.000000,0.107534,0,363,6,19,260,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.3,0.1,strong,uniform,8,0.383269,0.068727,0.002852,0.000003,0.010635,2,63,2,2,25,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.391735,0.075936,0.007642,0.000000,0.024141,0,110,4,4,66,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,weak,uniform,8,0.033224,0.009466,0.003644,0.000000,0.008058,0,411,5,19,308,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,strong,uniform,8,0.030165,0.008057,0.003608,0.000054,0.007798,56,369,5,18,275,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.380610,0.067900,0.002717,0.000000,0.012982,0,70,2,2,33,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,weak,uniform,8,0.032595,0.009555,0.003578,0.000000,0.008117,0,367,5,18,279,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.2,0.1,strong,uniform,8,0.029451,0.008306,0.003537,0.000050,0.008017,59,396,5,20,304,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.2,0.1,weak,uniform,8,0.452882,0.067381,0.002866,0.000000,0.012246,0,71,2,2,32,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.034483,0.011443,0.004088,0.000000,0.011944,0,616,5,21,501,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.035465,0.012137,0.004908,0.000084,0.013176,84,660,5,25,536,0,3,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.726037,0.202471,0.052278,0.000000,0.202070,0,775,6,23,638,1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.547089,0.167525,0.055852,0.000068,0.171867,45,642,6,25,497,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.037045,0.012079,0.004435,0.000000,0.011392,0,590,5,22,466,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.034158,0.010279,0.004086,0.000065,0.010632,66,548,5,22,444,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.489938,0.129534,0.037897,0.000000,0.116175,0,441,6,16,336,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.579542,0.187290,0.066810,0.000094,0.200043,62,768,6,28,596,1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,weak,uniform,8,0.034870,0.010966,0.003835,0.000000,0.009648,0,504,5,19,401,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.1,0.1,strong,uniform,8,0.033746,0.010442,0.004335,0.000074,0.011139,65,543,5,22,427,-1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,weak,uniform,8,0.713126,0.230734,0.075279,0.000000,0.253851,0,974,6,31,789,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.1,0.1,strong,uniform,8,0.655259,0.264250,0.066784,0.000105,0.276616,75,1121,6,28,944,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,weak,uniform,8,0.035918,0.011084,0.004801,0.000000,0.013452,0,711,5,24,588,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,strong,uniform,8,0.038006,0.013300,0.005132,0.000082,0.016010,100,794,5,25,668,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,weak,uniform,8,0.718739,0.288456,0.077181,0.000000,0.333593,0,1327,6,31,1151,0,3,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,strong,uniform,8,0.675670,0.253832,0.075693,0.000105,0.295086,76,1154,6,31,971,2,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,weak,uniform,8,0.039897,0.013074,0.004834,0.000000,0.013756,0,708,5,25,581,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,strong,uniform,8,0.037262,0.011642,0.004961,0.000090,0.014227,80,749,5,25,614,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,weak,uniform,8,0.662799,0.251673,0.070078,0.000000,0.289111,0,1162,6,29,987,-1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,strong,uniform,8,0.695590,0.275143,0.076988,0.000116,0.316974,106,1198,6,31,1009,-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,weak,uniform,8,0.037856,0.011959,0.004328,0.000000,0.012400,0,655,5,22,550,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.05,0.1,strong,uniform,8,0.038612,0.014413,0.004577,0.000086,0.016382,102,907,5,24,783,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,weak,uniform,8,0.665768,0.243251,0.073247,0.000000,0.283444,0,1117,6,31,936,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.05,0.1,strong,uniform,8,0.670745,0.255551,0.072098,0.000110,0.292334,79,1130,6,29,953,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.046098,0.011798,0.004507,0.000000,0.023226,0,1398,5,22,1281,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.050805,0.013945,0.005231,0.000130,0.026605,226,1606,5,27,1463,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.810335,0.230253,0.077232,0.000000,0.435206,0,1784,6,31,1614,1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.879176,0.309169,0.068936,0.000157,0.500661,179,2138,6,31,1965,-3,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.049788,0.013436,0.004333,0.000000,0.023352,0,1406,5,22,1295,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.043965,0.010795,0.003805,0.000094,0.021860,165,1323,5,19,1224,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.811743,0.229489,0.079444,0.000000,0.435868,0,1795,6,32,1609,-1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.841274,0.267290,0.074637,0.000136,0.462370,154,1946,6,30,1770,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,weak,uniform,8,0.052852,0.014956,0.005296,0.000000,0.026115,0,1544,5,27,1405,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/5,0.01,0.1,strong,uniform,8,0.045150,0.010761,0.004584,0.000106,0.022787,170,1325,5,22,1213,0,1,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,weak,uniform,8,0.833645,0.237475,0.084414,0.000000,0.450690,0,1835,6,34,1643,-1,0,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example1/6,0.01,0.1,strong,uniform,8,0.843161,0.264286,0.075109,0.000155,0.460752,137,1942,6,31,1758,0,2,0.000000,0.000000,0.000000,0.000000,0.000000
ArtificialDS/Example2/10,0.3,0.1,weak,uniform,8,0.001009,0.000231,0.000022,0.000000,0.000073,0,52,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,weak,frequent,8,0.000836,0.000102,0.000003,0.000000,0.000029,0,38,1,1,16,0,0,26.666667,26.666667,26.666667,26.666667,26.666667
ArtificialDS/Example2/10,0.3,0.1,strong,uniform,8,0.000862,0.000192,0.000021,0.000001,0.000040,2,52,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,strong,frequent,8,0.000853,0.000155,0.000011,0.000001,0.000053,2,51,2,2,27,0,0,25.000000,26.666667,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.3,0.1,strong,area-based,8,0.000779,0.000183,0.000011,0.000002,0.000027,3,43,2,2,22,0,0,21.666667,30.000000,13.333333,13.333333,13.333333
ArtificialDS/Example2/10,0.3,0.1,weak,uniform,8,0.001023,0.000267,0.000017,0.000000,0.000045,0,50,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,weak,frequent,8,0.001038,0.000240,0.000018,0.000000,0.000048,0,51,2,2,27,0,0,25.000000,26.666667,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.3,0.1,strong,uniform,8,0.001021,0.000237,0.000016,0.000002,0.000042,2,52,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,strong,frequent,8,0.001284,0.000177,0.000007,0.000000,0.000042,1,38,1,1,16,0,0,26.666667,26.666667,26.666667,26.666667,26.666667
ArtificialDS/Example2/10,0.3,0.1,weak,uniform,8,0.001082,0.000259,0.000041,0.000000,0.000047,0,51,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,weak,frequent,8,0.001020,0.000227,0.000017,0.000000,0.000044,0,51,2,2,28,0,0,26.666667,30.000000,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.3,0.1,weak,area-based,8,0.000938,0.000157,0.000005,0.000000,0.000030,0,37,1,1,15,0,0,23.333333,23.333333,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.3,0.1,strong,uniform,8,0.001090,0.000268,0.000018,0.000004,0.000051,2,52,2,2,28,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.3,0.1,strong,frequent,8,0.001136,0.000262,0.000041,0.000002,0.000049,2,52,2,2,28,0,0,26.666667,30.000000,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.2,0.1,weak,uniform,8,0.001239,0.000311,0.000020,0.000000,0.000063,0,59,2,2,37,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,uniform,8,0.001087,0.000251,0.000019,0.000002,0.000057,2,60,2,2,36,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,area-based,8,0.000991,0.000124,0.000005,0.000000,0.000027,1,38,1,1,16,0,0,26.666667,26.666667,26.666667,26.666667,26.666667
ArtificialDS/Example2/10,0.2,0.1,weak,uniform,8,0.000883,0.000224,0.000014,0.000000,0.000042,0,60,2,2,36,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,weak,frequent,8,0.000860,0.000205,0.000013,0.000000,0.000044,0,60,2,2,36,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,weak,area-based,8,0.001279,0.000198,0.000006,0.000000,0.000045,0,42,1,1,21,0,0,20.000000,20.000000,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,uniform,8,0.001163,0.000307,0.000018,0.000004,0.000057,2,58,2,2,37,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,frequent,8,0.000959,0.000140,0.000005,0.000000,0.000036,1,43,1,1,21,0,0,26.666667,26.666667,26.666667,26.666667,26.666667
ArtificialDS/Example2/10,0.2,0.1,weak,uniform,8,0.001397,0.000314,0.000024,0.000000,0.000082,0,61,2,2,37,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,weak,frequent,8,0.001362,0.000311,0.000024,0.000000,0.000092,0,59,2,2,36,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,uniform,8,0.001493,0.000352,0.000027,0.000005,0.000077,2,62,2,2,39,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.2,0.1,strong,frequent,8,0.001567,0.000453,0.000027,0.000004,0.000074,2,60,2,2,36,0,0,25.000000,26.666667,23.333333,23.333333,23.333333
ArtificialDS/Example2/10,0.1,0.1,weak,uniform,8,0.000998,0.000223,0.000018,0.000000,0.000076,0,81,2,2,57,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
ArtificialDS/Example2/10,0.1,0.1,weak,frequent,8,0.001063,0.000227,0.000017,0.000000,0.000070,0,81,2,2,57,0,0,23.333333,26.666667,20.000000,20.000000,20.000000
